customer_sk,customer_id_nk,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country,full_name,age
17913,12552.0,AW00012552,Bruce,Torres,Married,Male,2025-10-08,1944-03-11,France,Bruce Torres,70.0
17914,12553.0,AW00012553,Toni,Fernandez,Married,Female,2025-10-08,1944-03-22,France,Toni Fernandez,70.0
17915,12554.0,AW00012554,Barry,Rodriguez,Married,Male,2025-10-08,1943-08-30,United Kingdom,Barry Rodriguez,70.0
17916,12555.0,AW00012555,Edgar,Malhotra,Married,Male,2025-10-08,1944-08-01,France,Edgar Malhotra,69.0
17917,12556.0,AW00012556,Manuel,Kapoor,Married,Male,2025-10-08,1945-02-08,Germany,Manuel Kapoor,69.0
17918,12557.0,AW00012557,Phillip,Lopez,Married,Male,2025-10-08,1945-12-22,France,Phillip Lopez,68.0
17919,12306.0,AW00012306,Logan,Parker,Married,Male,2025-10-08,1958-12-04,Germany,Logan Parker,55.0
17920,12398.0,AW00012398,Ashley,Clark,Single,Female,2025-10-08,1977-01-08,France,Ashley Clark,37.0
17921,12304.0,AW00012304,Alejandro,Zhou,Single,Male,2025-10-08,1957-06-01,United Kingdom,Alejandro Zhou,57.0
17922,12062.0,AW00012062,Edward,Long,Married,Male,2025-10-08,1949-12-02,United States,Edward Long,64.0
17923,12053.0,AW00012053,Cedric,Gao,Single,Male,2025-10-08,1972-11-11,United States,Cedric Gao,41.0
17924,12054.0,AW00012054,Luke,Diaz,Married,Male,2025-10-08,1973-12-02,Canada,Luke Diaz,40.0
17925,12055.0,AW00012055,Arianna,Richardson,Married,Female,2025-10-08,1974-05-20,Canada,Arianna Richardson,40.0
17926,12056.0,AW00012056,Ian,Ward,Married,Male,2025-10-08,1947-12-13,Canada,Ian Ward,66.0
17927,12057.0,AW00012057,Madeline,Collins,Married,Female,2025-10-08,1948-09-11,United States,Madeline Collins,65.0
17928,12058.0,AW00012058,Chloe,Nelson,Married,Female,2025-10-08,1948-12-30,United States,Chloe Nelson,65.0
17929,12059.0,AW00012059,Jason,Jenkins,Married,Male,2025-10-08,1948-11-29,United States,Jason Jenkins,65.0
17930,12060.0,AW00012060,Andrew,Wedge,Single,Male,2025-10-08,1948-10-13,Canada,Andrew Wedge,65.0
17931,12061.0,AW00012061,Bryce,Brooks,Married,Male,2025-10-08,1948-11-05,Canada,Bryce Brooks,65.0
17932,12063.0,AW00012063,Xavier,Martinez,Married,Male,2025-10-08,1950-03-08,United States,Xavier Martinez,64.0
17933,12120.0,AW00012120,Xavier,Simmons,Married,Male,2025-10-08,1958-01-08,United States,Xavier Simmons,56.0
17934,12064.0,AW00012064,John,White,Single,Male,2025-10-08,1955-10-06,United States,John White,58.0
17935,12065.0,AW00012065,Isaiah,Collins,Married,Male,2025-10-08,1949-12-31,United States,Isaiah Collins,64.0
17936,12066.0,AW00012066,Wyatt,Powell,Married,Male,2025-10-08,1950-02-09,United States,Wyatt Powell,64.0
17937,12067.0,AW00012067,Aaron,Bryant,Single,Male,2025-10-08,1950-05-14,United States,Aaron Bryant,64.0
17938,12068.0,AW00012068,Maria,Jenkins,Single,Female,2025-10-08,1949-11-19,United States,Maria Jenkins,64.0
17939,12069.0,AW00012069,Garrett,Kelly,Married,Male,2025-10-08,1950-05-01,United States,Garrett Kelly,64.0
17940,12070.0,AW00012070,Luke,Ross,Married,Male,2025-10-08,1950-03-03,United States,Luke Ross,64.0
17941,12071.0,AW00012071,Robert,Robinson,Married,Male,2025-10-08,1949-09-30,United States,Robert Robinson,64.0
17942,12072.0,AW00012072,Tristan,Ross,Married,Male,2025-10-08,1950-02-21,United States,Tristan Ross,64.0
17943,12052.0,AW00012052,Makayla,Ward,Single,Female,2025-10-08,1972-11-23,United States,Makayla Ward,41.0
17944,12051.0,AW00012051,Isaiah,Scott,Single,Male,2025-10-08,1984-03-19,United States,Isaiah Scott,30.0
17945,12050.0,AW00012050,Aaron,Young,Single,Male,2025-10-08,1978-09-10,United States,Aaron Young,35.0
17946,12049.0,AW00012049,Angela,Russell,Single,Female,2025-10-08,1973-10-09,United States,Angela Russell,40.0
17947,12030.0,AW00012030,Ana,Washington,Single,Female,2025-10-08,1982-08-05,United States,Ana Washington,31.0
17948,12031.0,AW00012031,Logan,Jai,Single,Male,2025-10-08,1985-04-17,Canada,Logan Jai,29.0
17949,12032.0,AW00012032,Tyler,Taylor,Single,Male,2025-10-08,1984-11-22,Canada,Tyler Taylor,29.0
17950,12033.0,AW00012033,Kristen,Guo,Single,Female,2025-10-08,1984-10-29,United States,Kristen Guo,29.0
17951,12034.0,AW00012034,Julian,Long,Married,Male,2025-10-08,1946-09-11,Australia,Julian Long,67.0
17952,12035.0,AW00012035,Gerald,Prasad,Married,Male,2025-10-08,1946-12-20,Australia,Gerald Prasad,67.0
17953,12036.0,AW00012036,Summer,Lopez,Married,Female,2025-10-08,1946-08-06,Australia,Summer Lopez,67.0
17954,12037.0,AW00012037,Patricia,Chapman,Single,Female,2025-10-08,1949-03-13,Australia,Patricia Chapman,65.0
17955,12038.0,AW00012038,George,Vance,Single,Male,2025-10-08,1949-02-06,Australia,George Vance,65.0
17956,12039.0,AW00012039,Ricardo,Nath,Married,Male,2025-10-08,1948-08-12,Australia,Ricardo Nath,65.0
17957,12040.0,AW00012040,Richard,Torres,Married,Male,2025-10-08,1982-02-15,United States,Richard Torres,32.0
17958,12041.0,AW00012041,Seth,Martin,Married,Male,2025-10-08,1986-06-03,United States,Seth Martin,28.0
17959,12042.0,AW00012042,Alex,Carter,Married,Male,2025-10-08,1981-03-26,United States,Alex Carter,33.0
17960,12043.0,AW00012043,Carson,Patterson,Married,Male,2025-10-08,1980-03-20,United States,Carson Patterson,34.0
17961,12044.0,AW00012044,Madeline,Lopez,Single,Female,2025-10-08,1979-11-24,United States,Madeline Lopez,34.0
17962,12045.0,AW00012045,Luis,Russell,Single,Male,2025-10-08,1979-12-23,United States,Luis Russell,34.0
17963,12046.0,AW00012046,Alexa,Cook,Single,Female,2025-10-08,1980-01-15,United States,Alexa Cook,34.0
17964,12047.0,AW00012047,Alexandra,Davis,Single,Female,2025-10-08,1979-09-22,United States,Alexandra Davis,34.0
17965,12048.0,AW00012048,Kayla,Coleman,Single,Female,2025-10-08,1983-05-16,United States,Kayla Coleman,31.0
17966,12073.0,AW00012073,Thomas,Rodriguez,Married,Male,2025-10-08,1950-02-20,United States,Thomas Rodriguez,64.0
17967,12074.0,AW00012074,Megan,Jenkins,Single,Female,2025-10-08,1961-04-22,Canada,Megan Jenkins,53.0
17968,12075.0,AW00012075,Cameron,Griffin,Single,Male,2025-10-08,1949-12-24,United States,Cameron Griffin,64.0
17969,12098.0,AW00012098,Grace,Clark,Single,Female,2025-10-08,1955-04-24,United States,Grace Clark,59.0
17970,12100.0,AW00012100,Jon,Sun,Single,Male,2025-10-08,1954-10-22,United States,Jon Sun,59.0
17971,12101.0,AW00012101,Logan,Patterson,Single,Male,2025-10-08,1954-10-22,United States,Logan Patterson,59.0
17972,12102.0,AW00012102,Devin,Simmons,Married,Male,2025-10-08,1954-12-02,United States,Devin Simmons,59.0
17973,12103.0,AW00012103,Chloe,White,Married,Female,2025-10-08,1960-10-08,United States,Chloe White,53.0
17974,12104.0,AW00012104,Mariah,Ross,Married,Female,2025-10-08,1960-01-08,United States,Mariah Ross,54.0
17975,12105.0,AW00012105,Abigail,Foster,Single,Female,2025-10-08,1954-11-13,United States,Abigail Foster,59.0
17976,12106.0,AW00012106,Isaiah,Baker,Married,Male,2025-10-08,1955-12-06,Canada,Isaiah Baker,58.0
17977,12107.0,AW00012107,Nathan,Gonzales,Married,Male,2025-10-08,1961-08-11,Canada,Nathan Gonzales,52.0
17978,12108.0,AW00012108,James,Walker,Married,Male,2025-10-08,1961-02-19,United States,James Walker,53.0
17979,12109.0,AW00012109,Morgan,Foster,Single,Female,2025-10-08,1955-09-17,United States,Morgan Foster,58.0
17980,12110.0,AW00012110,Bianca,Guo,Married,Female,2025-10-08,1955-08-03,United States,Bianca Guo,58.0
17981,12111.0,AW00012111,Jacqueline,Gonzales,Married,Female,2025-10-08,1956-02-01,United States,Jacqueline Gonzales,58.0
17982,12112.0,AW00012112,Arianna,Henderson,Married,Female,2025-10-08,1955-12-07,United States,Arianna Henderson,58.0
17983,12113.0,AW00012113,Nathan,Hughes,Married,Male,2025-10-08,1968-02-16,Canada,Nathan Hughes,46.0
17984,12114.0,AW00012114,Charles,Richardson,Married,Male,2025-10-08,1957-05-06,Canada,Charles Richardson,57.0
17985,12115.0,AW00012115,Chloe,Richardson,Single,Female,2025-10-08,1956-08-07,United States,Chloe Richardson,57.0
17986,12116.0,AW00012116,Amanda,Gray,Single,Female,2025-10-08,1956-08-21,United States,Amanda Gray,57.0
17987,12117.0,AW00012117,Cameron,Yang,Married,Male,2025-10-08,1957-01-30,United States,Cameron Yang,57.0
17988,12118.0,AW00012118,Miguel,Sanchez,Married,Female,2025-10-08,1967-07-23,United States,Miguel Sanchez,46.0
17989,12099.0,AW00012099,Sydney,Hall,Single,Female,2025-10-08,1955-05-18,United States,Sydney Hall,59.0
17990,12097.0,AW00012097,Sean,Allen,Single,Male,2025-10-08,1955-05-13,Canada,Sean Allen,59.0
17991,12076.0,AW00012076,Chloe,Washington,Married,Female,2025-10-08,1955-02-22,United States,Chloe Washington,59.0
17992,12096.0,AW00012096,Caitlin,Brooks,Married,Female,2025-10-08,1953-08-26,United States,Caitlin Brooks,60.0
17993,12077.0,AW00012077,Nicole,Sandberg,Single,Female,2025-10-08,1956-03-17,Canada,Nicole Sandberg,58.0
17994,12078.0,AW00012078,Jose,Edwards,Married,Male,2025-10-08,1950-08-18,United States,Jose Edwards,63.0
17995,12079.0,AW00012079,Nathaniel,Cooper,Married,Male,2025-10-08,1956-10-09,United States,Nathaniel Cooper,57.0
17996,12080.0,AW00012080,Grace,Sanchez,Single,Female,2025-10-08,1951-12-07,Canada,Grace Sanchez,62.0
17997,12081.0,AW00012081,Kaitlyn,Perez,Single,Female,2025-10-08,1957-06-01,Canada,Kaitlyn Perez,57.0
17998,12082.0,AW00012082,Lauren,Sanchez,Married,Female,2025-10-08,1952-04-10,United States,Lauren Sanchez,62.0
17999,12083.0,AW00012083,Kayla,Alexander,Married,Female,2025-10-08,1951-08-28,United States,Kayla Alexander,62.0
18000,12084.0,AW00012084,Aidan,Perry,Married,Male,2025-10-08,1953-02-03,United States,Aidan Perry,61.0
18001,12085.0,AW00012085,Tyler,Rodriguez,Married,Male,2025-10-08,1953-06-23,United States,Tyler Rodriguez,61.0
18002,12086.0,AW00012086,Emily,Clark,Single,Female,2025-10-08,1953-02-09,Canada,Emily Clark,61.0
18003,12087.0,AW00012087,Sean,Cook,Single,Male,2025-10-08,1958-07-10,United States,Sean Cook,55.0
18004,12088.0,AW00012088,Lauren,Thompson,Single,Female,2025-10-08,1953-01-18,United States,Lauren Thompson,61.0
18005,12089.0,AW00012089,Nathaniel,Richardson,Married,Male,2025-10-08,1958-10-20,Canada,Nathaniel Richardson,55.0
18006,12090.0,AW00012090,Savannah,Carter,Married,Female,2025-10-08,1954-01-02,Canada,Savannah Carter,60.0
18007,12091.0,AW00012091,Eddie,Munoz,Married,Male,2025-10-08,1959-11-09,United States,Eddie Munoz,54.0
18008,12092.0,AW00012092,Austin,White,Married,Male,2025-10-08,1953-08-08,United States,Austin White,60.0
18009,12093.0,AW00012093,Levi,Chandra,Married,Male,2025-10-08,1954-05-08,United States,Levi Chandra,60.0
18010,12094.0,AW00012094,Bailey,Bailey,Married,Female,2025-10-08,1954-03-19,United States,Bailey Bailey,60.0
18011,12095.0,AW00012095,Austin,Griffin,Married,Male,2025-10-08,1953-08-24,United States,Austin Griffin,60.0
18012,12029.0,AW00012029,Damien,Hu,Married,Male,2025-10-08,1983-04-15,United States,Damien Hu,31.0
18013,12028.0,AW00012028,Sarah,Lewis,Single,Female,2025-10-08,1983-05-11,United States,Sarah Lewis,31.0
18014,12303.0,AW00012303,Kristi,Alvarez,Married,Female,2025-10-08,1951-10-14,United Kingdom,Kristi Alvarez,62.0
18015,11959.0,AW00011959,Elizabeth,Davis,Single,Female,2025-10-08,1978-10-05,United States,Elizabeth Davis,35.0
18016,11961.0,AW00011961,Anne,Alvarez,Single,Female,2025-10-08,1978-12-22,United States,Anne Alvarez,35.0
18017,11962.0,AW00011962,Alexandra,Roberts,Single,Female,2025-10-08,1982-05-28,United States,Alexandra Roberts,32.0
18018,11963.0,AW00011963,Antonio,Patterson,Married,Male,2025-10-08,1960-12-10,Australia,Antonio Patterson,53.0
18019,11964.0,AW00011964,Sharon,Salavaria,Single,Male,2025-10-08,1967-02-13,Australia,Sharon Salavaria,47.0
18020,11965.0,AW00011965,Katie,She,Single,Female,2025-10-08,1962-04-18,Australia,Katie She,52.0
18021,11966.0,AW00011966,Rafael,Black,Single,Male,2025-10-08,1967-02-13,Australia,Rafael Black,47.0
18022,11967.0,AW00011967,Latasha,Munoz,Single,Female,2025-10-08,1962-08-10,Australia,Latasha Munoz,51.0
18023,11968.0,AW00011968,Kelsey,Becker,Single,Female,2025-10-08,1964-04-19,Australia,Kelsey Becker,50.0
18024,11969.0,AW00011969,Randy,Xu,Single,Male,2025-10-08,1964-01-22,Australia,Randy Xu,50.0
18025,11970.0,AW00011970,Bailey,Collins,Single,Female,2025-10-08,1984-11-12,United States,Bailey Collins,29.0
18026,11971.0,AW00011971,Amanda,Adams,Single,Female,2025-10-08,1979-03-03,United States,Amanda Adams,35.0
18027,11972.0,AW00011972,Katherine,Williams,Married,Female,2025-10-08,1979-09-20,United States,Katherine Williams,34.0
18028,11973.0,AW00011973,Caroline,Barnes,Single,Female,2025-10-08,1979-08-03,United States,Caroline Barnes,34.0
18029,11974.0,AW00011974,Randy,Sun,Single,Male,2025-10-08,1979-08-07,United States,Randy Sun,34.0
18030,11975.0,AW00011975,Destiny,Garcia,Single,Female,2025-10-08,1980-04-02,United States,Destiny Garcia,34.0
18031,11976.0,AW00011976,Audrey,Ramos,Single,Female,2025-10-08,1970-05-22,Australia,Audrey Ramos,44.0
18032,11977.0,AW00011977,Bonnie,Jai,Married,Female,2025-10-08,1964-11-19,Australia,Bonnie Jai,49.0
18033,11978.0,AW00011978,Jackson,Washington,Married,Male,2025-10-08,1977-10-18,United States,Jackson Washington,36.0
18034,11979.0,AW00011979,Christopher,Johnson,Married,Male,2025-10-08,1962-11-05,Canada,Christopher Johnson,51.0
18035,11960.0,AW00011960,Ana,Griffin,Single,Female,2025-10-08,1978-12-31,United States,Ana Griffin,35.0
18036,11958.0,AW00011958,Dylan,Lal,Single,Male,2025-10-08,1978-07-06,United States,Dylan Lal,35.0
18037,11981.0,AW00011981,Alexandria,Howard,Single,Female,2025-10-08,1962-08-03,United States,Alexandria Howard,51.0
18038,11957.0,AW00011957,Courtney,Hernandez,Single,Female,2025-10-08,1979-02-09,United States,Courtney Hernandez,35.0
18039,11938.0,AW00011938,Seth,Alexander,Married,Male,2025-10-08,1983-03-21,United States,Seth Alexander,31.0
18040,11939.0,AW00011939,Kevin,Washington,Single,Male,2025-10-08,1982-12-20,United States,Kevin Washington,31.0
18041,11940.0,AW00011940,Tyler,Miller,Married,Male,2025-10-08,1983-01-09,United States,Tyler Miller,31.0
18042,11941.0,AW00011941,Adam,Roberts,Single,Male,2025-10-08,1982-05-26,United States,Adam Roberts,32.0
18043,11942.0,AW00011942,George,Gonzalez,Married,Male,2025-10-08,1954-12-11,Australia,George Gonzalez,59.0
18044,11943.0,AW00011943,Dawn,Huang,Married,Female,2025-10-08,1954-08-27,Australia,Dawn Huang,59.0
18045,11944.0,AW00011944,Rachael,Rodriguez,Single,Female,2025-10-08,1956-04-13,Australia,Rachael Rodriguez,58.0
18046,11945.0,AW00011945,Dennis,Huang,Married,Male,2025-10-08,1986-03-11,United States,Dennis Huang,28.0
18047,11946.0,AW00011946,Brandy,Saunders,Single,Female,2025-10-08,1956-07-02,Australia,Brandy Saunders,58.0
18048,11947.0,AW00011947,Jenny,Zheng,Single,Female,2025-10-08,1957-04-20,Australia,Jenny Zheng,57.0
18049,11948.0,AW00011948,Tasha,Xu,Married,Female,2025-10-08,1956-10-07,Australia,Tasha Xu,57.0
18050,11949.0,AW00011949,Julia,Brooks,Single,Female,2025-10-08,1986-05-05,United States,Julia Brooks,28.0
18051,11950.0,AW00011950,Jordan,Carter,Married,Female,2025-10-08,1985-03-09,United States,Jordan Carter,29.0
18052,11951.0,AW00011951,Lacey,Huang,Married,Female,2025-10-08,1958-02-03,Australia,Lacey Huang,56.0
18053,11952.0,AW00011952,Dorothy,Robinson,Single,Male,2025-10-08,1960-03-22,Australia,Dorothy Robinson,54.0
18054,11953.0,AW00011953,Courtney,Wright,Single,Female,2025-10-08,1981-03-03,United States,Courtney Wright,33.0
18055,11954.0,AW00011954,Joseph,Garcia,Married,Male,2025-10-08,1981-02-13,United States,Joseph Garcia,33.0
18056,11955.0,AW00011955,Gabriel,Green,Single,Male,2025-10-08,1980-10-02,United States,Gabriel Green,33.0
18057,11956.0,AW00011956,Alexandria,Sandberg,Single,Female,2025-10-08,1985-08-30,United States,Alexandria Sandberg,28.0
18058,11980.0,AW00011980,Kimberly,Richardson,Single,Female,2025-10-08,1963-06-17,United States,Kimberly Richardson,51.0
18059,11982.0,AW00011982,Alexandra,Foster,Single,Female,2025-10-08,1962-10-02,United States,Alexandra Foster,51.0
18060,12026.0,AW00012026,Lucas,Flores,Married,Male,2025-10-08,1984-01-14,United States,Lucas Flores,30.0
18061,12005.0,AW00012005,Gilbert,Shen,Married,Male,2025-10-08,1973-07-13,Australia,Gilbert Shen,40.0
18062,12007.0,AW00012007,Shannon,Sun,Married,Female,2025-10-08,1967-01-23,Australia,Shannon Sun,47.0
18063,12008.0,AW00012008,Sharon,Yuan,Married,Female,2025-10-08,1967-02-19,Australia,Sharon Yuan,47.0
18064,12009.0,AW00012009,Ann,Martinez,Single,Female,2025-10-08,1963-01-31,Australia,Ann Martinez,51.0
18065,12010.0,AW00012010,Max,Serrano,Married,Male,2025-10-08,1962-08-26,Australia,Max Serrano,51.0
18066,12011.0,AW00012011,Morgan,Johnson,Single,Female,2025-10-08,1940-08-16,Australia,Morgan Johnson,73.0
18067,12012.0,AW00012012,Monica,Schmidt,Married,Female,2025-10-08,1971-10-19,Australia,Monica Schmidt,42.0
18068,12013.0,AW00012013,Kayla,Lewis,Single,Female,2025-10-08,1958-09-04,Australia,Kayla Lewis,55.0
18069,12014.0,AW00012014,Devin,Sanders,Married,Male,2025-10-08,1954-08-09,Australia,Devin Sanders,59.0
18070,12015.0,AW00012015,Jacob,White,Single,Male,2025-10-08,1982-01-06,United States,Jacob White,32.0
18071,12016.0,AW00012016,Meredith,Serrano,Single,Female,2025-10-08,1981-06-11,United States,Meredith Serrano,33.0
18072,12017.0,AW00012017,David,Simmons,Married,Male,2025-10-08,1982-04-26,Canada,David Simmons,32.0
18073,12018.0,AW00012018,Devin,Henderson,Married,Male,2025-10-08,1986-01-30,United States,Devin Henderson,28.0
18074,12019.0,AW00012019,Gabrielle,Cox,Single,Female,2025-10-08,1986-05-13,United States,Gabrielle Cox,28.0
18075,12020.0,AW00012020,Olivia,Rogers,Married,Female,2025-10-08,1985-03-13,Canada,Olivia Rogers,29.0
18076,12021.0,AW00012021,Deborah,Yuan,Single,Female,2025-10-08,1951-08-13,Australia,Deborah Yuan,62.0
18077,12022.0,AW00012022,Jose,Wright,Single,Male,2025-10-08,1986-05-22,United States,Jose Wright,28.0
18078,12023.0,AW00012023,Fernando,Johnson,Single,Male,2025-10-08,1984-01-05,United States,Fernando Johnson,30.0
18079,12024.0,AW00012024,Samuel,Edwards,Single,Male,2025-10-08,1983-12-24,United States,Samuel Edwards,30.0
18080,12025.0,AW00012025,Logan,Diaz,Married,Male,2025-10-08,1983-12-16,United States,Logan Diaz,30.0
18081,12006.0,AW00012006,Richard,Blue,Married,Male,2025-10-08,1973-03-12,Australia,Richard Blue,41.0
18082,12004.0,AW00012004,Jarrod,Suri,Single,Male,2025-10-08,1974-12-16,Australia,Jarrod Suri,39.0
18083,11983.0,AW00011983,Cheryl,Ortega,Married,Female,2025-10-08,1968-02-24,United States,Cheryl Ortega,46.0
18084,12003.0,AW00012003,Audrey,Munoz,Single,Female,2025-10-08,1979-09-04,Australia,Audrey Munoz,34.0
18085,11984.0,AW00011984,Alex,Campbell,Married,Male,2025-10-08,1962-12-04,Canada,Alex Campbell,51.0
18086,11985.0,AW00011985,Melanie,Hughes,Married,Female,2025-10-08,1963-05-18,United States,Melanie Hughes,51.0
18087,11986.0,AW00011986,Max,Alvarez,Single,Male,2025-10-08,1969-01-20,Australia,Max Alvarez,45.0
18088,11987.0,AW00011987,Diane,Vazquez,Married,Female,2025-10-08,1973-05-26,Australia,Diane Vazquez,41.0
18089,11988.0,AW00011988,Kathryn,Chapman,Single,Female,2025-10-08,1968-02-17,Australia,Kathryn Chapman,46.0
18090,11989.0,AW00011989,Kara,Anand,Single,Female,2025-10-08,1984-03-20,Australia,Kara Anand,30.0
18091,11990.0,AW00011990,Joanna,Vazquez,Single,Female,2025-10-08,1968-01-12,Australia,Joanna Vazquez,46.0
18092,11991.0,AW00011991,Frederick,Martinez,Married,Male,2025-10-08,1968-02-07,Australia,Frederick Martinez,46.0
18093,11992.0,AW00011992,Tonya,Chande,Single,Female,2025-10-08,1972-06-09,Australia,Tonya Chande,42.0
18094,11993.0,AW00011993,Rosa,Wang,Single,Female,2025-10-08,1977-09-12,Australia,Rosa Wang,36.0
18095,11994.0,AW00011994,Leah,Hu,Single,Female,2025-10-08,1977-10-18,Australia,Leah Hu,36.0
18096,11995.0,AW00011995,Kelvin,Carson,Married,Male,2025-10-08,1965-12-12,Australia,Kelvin Carson,48.0
18097,11996.0,AW00011996,Veronica,Srini,Single,Female,2025-10-08,1966-01-30,Australia,Veronica Srini,48.0
18098,11997.0,AW00011997,Kristina,Kapoor,Married,Female,2025-10-08,1971-04-04,Australia,Kristina Kapoor,43.0
18099,11998.0,AW00011998,Donna,Sharma,Married,Female,2025-10-08,1966-02-07,Australia,Donna Sharma,48.0
18100,11999.0,AW00011999,Johnny,Shan,Married,Male,2025-10-08,1965-12-03,Australia,Johnny Shan,48.0
18101,12000.0,AW00012000,Ashley,Russell,Single,Female,2025-10-08,1970-09-09,Australia,Ashley Russell,43.0
18102,12001.0,AW00012001,Shannon,Yang,Single,Female,2025-10-08,1981-12-30,Australia,Shannon Yang,32.0
18103,12002.0,AW00012002,Adriana,Lopez,Single,Female,2025-10-08,1969-08-05,Australia,Adriana Lopez,44.0
18104,12119.0,AW00012119,Keith,Raje,Married,Male,2025-10-08,1956-11-28,United States,Keith Raje,57.0
18105,12027.0,AW00012027,Haley,Wood,Married,Female,2025-10-08,1984-04-24,United States,Haley Wood,30.0
18106,12121.0,AW00012121,Logan,Wilson,Single,Male,2025-10-08,1958-03-25,United States,Logan Wilson,56.0
18107,12236.0,AW00012236,Kendra,Gill,Married,Female,2025-10-08,1946-12-04,Germany,Kendra Gill,67.0
18108,12238.0,AW00012238,Monica,Raman,Married,Female,2025-10-08,1952-07-24,Germany,Monica Raman,61.0
18109,12239.0,AW00012239,Alberto,Ramos,Married,Male,2025-10-08,1947-11-29,United Kingdom,Alberto Ramos,66.0
18110,12240.0,AW00012240,Clayton,Sharma,Single,Male,2025-10-08,1986-06-03,Australia,Clayton Sharma,28.0
18111,12241.0,AW00012241,Kristine,Sandberg,Single,Female,2025-10-08,1985-05-05,Australia,Kristine Sandberg,29.0
18112,12242.0,AW00012242,Gilbert,Liang,Single,Male,2025-10-08,1984-08-03,Australia,Gilbert Liang,29.0
18113,12243.0,AW00012243,Kristy,Rubio,Single,Female,2025-10-08,1985-11-15,Australia,Kristy Rubio,28.0
18114,12244.0,AW00012244,Amy,Huang,Married,Female,2025-10-08,1986-05-22,Australia,Amy Huang,28.0
18115,12245.0,AW00012245,Francisco,Gonzalez,Single,Male,2025-10-08,1984-05-25,Australia,Francisco Gonzalez,30.0
18116,12246.0,AW00012246,Shawn,Luo,Married,Male,2025-10-08,1985-04-10,Australia,Shawn Luo,29.0
18117,12247.0,AW00012247,Brandy,Raman,Single,Female,2025-10-08,1985-04-16,Australia,Brandy Raman,29.0
18118,12248.0,AW00012248,Devin,Taylor,Single,Male,2025-10-08,,Australia,Devin Taylor,
18119,12249.0,AW00012249,Jessie,Cai,Married,Male,2025-10-08,1984-03-15,Australia,Jessie Cai,30.0
18120,12250.0,AW00012250,Andrea,Collins,Single,Female,2025-10-08,1982-10-06,Australia,Andrea Collins,31.0
18121,12251.0,AW00012251,Troy,Suri,Married,Male,2025-10-08,1982-10-07,Australia,Troy Suri,31.0
18122,12252.0,AW00012252,Omar,Liu,Married,Male,2025-10-08,1983-03-31,Australia,Omar Liu,31.0
18123,12253.0,AW00012253,Jenny,Sun,Single,Female,2025-10-08,1982-08-14,Australia,Jenny Sun,31.0
18124,12254.0,AW00012254,Calvin,Deng,Single,Male,2025-10-08,1948-08-25,France,Calvin Deng,65.0
18125,12255.0,AW00012255,Robyn,Alvarez,Single,Female,2025-10-08,1978-01-30,France,Robyn Alvarez,36.0
18126,12256.0,AW00012256,Wendy,Ramos,Married,Female,2025-10-08,1972-10-19,France,Wendy Ramos,41.0
18127,12237.0,AW00012237,Ruth,Madan,Married,Female,2025-10-08,1952-05-07,Germany,Ruth Madan,62.0
18128,12235.0,AW00012235,Donna,Rai,Married,Female,2025-10-08,1949-05-22,United Kingdom,Donna Rai,65.0
18129,12259.0,AW00012259,Cindy,Madan,Married,Female,2025-10-08,1972-04-12,United Kingdom,Cindy Madan,42.0
18130,12234.0,AW00012234,Clarence,Zeng,Married,Male,2025-10-08,1959-08-25,France,Clarence Zeng,54.0
18131,12215.0,AW00012215,Karla,She,Married,Female,2025-10-08,1968-06-12,United Kingdom,Karla She,46.0
18132,12216.0,AW00012216,Gerald,Rodriguez,Married,Male,2025-10-08,1967-09-30,United Kingdom,Gerald Rodriguez,46.0
18133,12217.0,AW00012217,Kyle,Roberts,Married,Male,2025-10-08,1966-12-31,France,Kyle Roberts,47.0
18134,12218.0,AW00012218,Mitchell,Xu,Married,Male,2025-10-08,1967-05-26,Germany,Mitchell Xu,47.0
18135,12219.0,AW00012219,Kurt,Nara,Married,Male,2025-10-08,1977-10-08,France,Kurt Nara,36.0
18136,12220.0,AW00012220,Virginia,Sara,Married,Female,2025-10-08,1966-07-16,France,Virginia Sara,47.0
18137,12221.0,AW00012221,Brandi,Ruiz,Married,Female,2025-10-08,1966-07-09,France,Brandi Ruiz,47.0
18138,12222.0,AW00012222,Jenny,Xu,Married,Female,2025-10-08,1966-09-17,United Kingdom,Jenny Xu,47.0
18139,12223.0,AW00012223,Felicia,Vazquez,Married,Female,2025-10-08,1966-08-19,Germany,Felicia Vazquez,47.0
18140,12224.0,AW00012224,Tristan,Henderson,Married,Male,2025-10-08,1941-03-17,United Kingdom,Tristan Henderson,73.0
18141,12225.0,AW00012225,Kathleen,Ortega,Married,Female,2025-10-08,1964-05-01,Germany,Kathleen Ortega,50.0
18142,12226.0,AW00012226,Faith,Ward,Married,Female,2025-10-08,1968-04-06,Germany,Faith Ward,46.0
18143,12227.0,AW00012227,Kelsey,Raje,Married,Female,2025-10-08,1963-02-08,United Kingdom,Kelsey Raje,51.0
18144,12228.0,AW00012228,Mayra,Martinez,Married,Female,2025-10-08,1963-02-23,Germany,Mayra Martinez,51.0
18145,12229.0,AW00012229,Kari,Gomez,Married,Female,2025-10-08,1962-05-17,Germany,Kari Gomez,52.0
18146,12230.0,AW00012230,Wesley,Zheng,Married,Male,2025-10-08,1961-08-11,Germany,Wesley Zheng,52.0
